File,Time_Sec,GPU_Util,RAM_Usage_MB,Power_W,Net_Sent_Bytes,Net_Recv_Bytes,CPU_Core_0,CPU_Core_1,CPU_Core_2,CPU_Core_3,CPU_Total_Avg
EC_0179-5385-04-04-PSJ-F-04-A.wav,3.183801586012123,91,12056,0,240,240,2.0,17.3,1.9,1.9,5.7749999999999995
EC_0179-5385-04-04-PSJ-F-04-A.wav,4.211310615006369,97,12056,0,0,0,2.9,14.0,0.0,0.0,4.225
EC_0179-5385-04-04-PSJ-F-04-A.wav,5.2391795350122266,97,12056,0,240,240,4.0,14.7,0.0,0.0,4.675
EC_0179-5385-04-04-PSJ-F-04-A.wav,6.26921650901204,0,12056,0,240,240,1.0,14.7,0.0,2.9,4.6499999999999995
EC_0179-5386-04-04-PSJ-F-04-A.wav,0.061198976007290184,99,12056,0,120,120,7.3,5.7,9.6,7.7,7.575
EC_0179-5386-04-04-PSJ-F-04-A.wav,1.134619749005651,98,12056,0,240,240,9.4,8.4,5.6,35.8,14.799999999999999
EC_0179-5386-04-04-PSJ-F-04-A.wav,2.157443531003082,97,12056,0,120,120,21.6,4.9,17.6,1.9,11.5
EC_0179-5386-04-04-PSJ-F-04-A.wav,3.1834984960150905,97,12056,0,240,240,2.0,1.9,16.2,0.0,5.0249999999999995
EC_0179-5386-04-04-PSJ-F-04-A.wav,4.209566517994972,97,12056,0,120,120,1.9,1.9,16.3,1.0,5.275
EC_0179-5386-04-04-PSJ-F-04-A.wav,5.235780628019711,97,12056,0,240,1178,2.9,0.0,13.9,0.0,4.2
EC_0179-5386-04-04-PSJ-F-04-A.wav,6.262207004998345,0,12056,0,120,120,1.0,1.0,12.7,1.0,3.925
EC_0179-5387-04-04-PSJ-F-04-A.wav,0.061875940999016166,99,12056,0,120,120,7.2,5.6,9.7,7.4,7.475
EC_0179-5387-04-04-PSJ-F-04-A.wav,1.1331467409909237,98,12055,0,120,120,36.4,10.1,6.6,9.3,15.600000000000001
EC_0179-5387-04-04-PSJ-F-04-A.wav,2.1549122239812277,86,12055,0,240,240,11.8,24.0,12.5,0.0,12.075
EC_0179-5387-04-04-PSJ-F-04-A.wav,3.1818649339838885,97,12055,0,240,240,16.5,3.8,0.0,0.0,5.075
EC_0179-5387-04-04-PSJ-F-04-A.wav,4.209324966999702,97,12055,0,120,120,10.9,1.0,3.9,0.0,3.95
EC_0179-5387-04-04-PSJ-F-04-A.wav,5.236384497984545,98,12055,0,240,240,3.9,1.0,13.7,0.0,4.65
EC_0179-5387-04-04-PSJ-F-04-A.wav,6.2631983519822825,97,12055,0,0,0,0.0,1.9,14.7,0.0,4.1499999999999995
EC_0179-5387-04-04-PSJ-F-04-A.wav,7.289985099982005,0,12055,0,360,360,2.9,1.0,14.7,1.0,4.8999999999999995
EC_0179-5388-04-04-PSJ-F-04-A.wav,0.0635110379953403,99,12055,0,120,120,12.5,11.9,14.6,9.2,12.05
EC_0179-5388-04-04-PSJ-F-04-A.wav,1.135872359998757,96,12055,0,120,120,39.3,4.7,8.4,7.5,14.975
EC_0179-5388-04-04-PSJ-F-04-A.wav,2.1614071679941844,97,12055,0,240,240,3.0,31.0,9.6,0.0,10.9
EC_0179-5388-04-04-PSJ-F-04-A.wav,3.1883666619833093,97,12055,0,240,240,2.0,20.4,3.9,1.0,6.824999999999999
EC_0179-5388-04-04-PSJ-F-04-A.wav,4.214556864986662,99,12055,0,120,120,1.0,18.9,1.0,1.9,5.699999999999999
EC_0179-5388-04-04-PSJ-F-04-A.wav,5.2412120859953575,97,12055,0,240,240,2.9,14.7,0.0,1.0,4.6499999999999995
EC_0179-5388-04-04-PSJ-F-04-A.wav,6.267518262990052,0,12055,0,120,120,3.8,14.7,0.0,0.0,4.625
EC_0179-5389-04-04-PSJ-F-04-A.wav,0.06563153699971735,99,12055,0,120,120,8.3,7.2,8.6,6.2,7.575
EC_0179-5389-04-04-PSJ-F-04-A.wav,1.1414463910041377,98,12055,0,195,195,28.7,16.2,7.5,9.2,15.399999999999999
EC_0179-5389-04-04-PSJ-F-04-A.wav,2.1645186640089378,97,12055,0,240,240,2.0,23.8,9.8,9.7,11.325
EC_0179-5389-04-04-PSJ-F-04-A.wav,3.191118554008426,99,12055,0,120,120,1.0,1.0,1.0,15.4,4.6
EC_0179-5389-04-04-PSJ-F-04-A.wav,4.216509321006015,97,12055,0,120,120,1.0,1.0,1.9,15.5,4.85
EC_0179-5389-04-04-PSJ-F-04-A.wav,5.242776839993894,97,12055,0,120,120,2.9,0.0,1.0,13.7,4.3999999999999995
EC_0179-5389-04-04-PSJ-F-04-A.wav,6.269343446998391,0,12055,0,435,435,2.9,1.9,1.9,16.2,5.725
EC_0179-5390-04-04-PSJ-F-04-A.wav,0.06024535599863157,99,12055,0,120,120,8.4,10.4,4.8,6.7,7.575
EC_0179-5390-04-04-PSJ-F-04-A.wav,1.136864925007103,93,12055,0,240,240,10.2,35.8,10.0,7.6,15.9
EC_0179-5390-04-04-PSJ-F-04-A.wav,2.162284396996256,97,12057,0,0,0,1.0,30.4,7.8,1.9,10.274999999999999
EC_0179-5390-04-04-PSJ-F-04-A.wav,3.1856390860048123,98,12057,0,435,435,11.0,31.1,14.6,6.9,15.9
EC_0179-5390-04-04-PSJ-F-04-A.wav,4.212006513989763,97,12057,0,195,195,14.0,0.0,1.0,1.9,4.225
EC_0179-5390-04-04-PSJ-F-04-A.wav,5.239181442011613,86,12057,0,240,240,16.5,1.0,1.0,1.9,5.1
EC_0179-5390-04-04-PSJ-F-04-A.wav,6.268068846984534,0,12057,0,195,195,15.4,2.9,1.0,0.0,4.825
EC_0179-5391-04-04-PSJ-F-04-A.wav,0.061060760024702176,99,12056,0,120,120,9.8,10.3,6.4,4.9,7.85
EC_0179-5391-04-04-PSJ-F-04-A.wav,1.1350827470014337,98,12056,0,195,195,8.6,5.6,36.2,7.5,14.475000000000001
EC_0179-5391-04-04-PSJ-F-04-A.wav,2.1586786320258398,97,12056,0,315,315,3.9,24.8,12.6,7.9,12.299999999999999
EC_0179-5391-04-04-PSJ-F-04-A.wav,3.185770867014071,88,12056,0,315,315,1.0,1.0,1.9,12.9,4.2
EC_0179-5391-04-04-PSJ-F-04-A.wav,4.21291529701557,98,12056,0,195,195,0.0,1.9,12.7,2.9,4.375
EC_0179-5391-04-04-PSJ-F-04-A.wav,5.239965097018285,97,12056,0,120,120,2.9,1.0,16.3,2.9,5.7749999999999995
EC_0179-5391-04-04-PSJ-F-04-A.wav,6.26632062002318,0,12055,0,120,120,2.9,1.0,13.7,1.0,4.6499999999999995
EC_0179-5392-04-04-PSJ-F-04-A.wav,0.06078288902062923,99,12056,0,120,120,8.1,10.7,10.3,5.0,8.524999999999999
EC_0179-5392-04-04-PSJ-F-04-A.wav,1.1385241179959849,99,12055,0,195,195,22.4,24.1,8.3,6.6,15.35
EC_0179-5392-04-04-PSJ-F-04-A.wav,2.160836124996422,97,12055,0,240,240,19.2,20.0,10.0,2.0,12.8
EC_0179-5392-04-04-PSJ-F-04-A.wav,3.188393665011972,97,12055,0,240,240,16.3,1.9,1.9,1.0,5.2749999999999995
EC_0179-5392-04-04-PSJ-F-04-A.wav,4.215690678014653,86,12055,0,195,195,9.8,7.7,1.0,0.0,4.625
EC_0179-5392-04-04-PSJ-F-04-A.wav,5.241823884018231,0,12055,0,240,240,1.0,15.8,1.0,0.0,4.45
EC_0179-5393-04-04-PSJ-F-04-A.wav,0.06226325800525956,99,12056,0,120,120,8.7,9.5,10.2,4.8,8.299999999999999
EC_0179-5393-04-04-PSJ-F-04-A.wav,1.1408607570047025,98,12056,0,240,240,11.9,33.0,9.2,7.5,15.399999999999999
EC_0179-5393-04-04-PSJ-F-04-A.wav,2.1664120749919675,97,12056,0,315,315,3.0,19.6,17.6,1.0,10.3
EC_0179-5393-04-04-PSJ-F-04-A.wav,3.193178690999048,98,12056,0,120,120,1.0,1.9,14.6,1.0,4.625
EC_0179-5393-04-04-PSJ-F-04-A.wav,4.218962565995753,99,12056,0,240,240,5.9,0.0,14.7,0.0,5.15
EC_0179-5393-04-04-PSJ-F-04-A.wav,5.245798210002249,97,12056,0,120,120,2.0,2.9,16.3,0.0,5.300000000000001
EC_0179-5393-04-04-PSJ-F-04-A.wav,6.27223418399808,0,12056,0,240,240,2.9,1.0,12.7,0.0,4.1499999999999995
EC_0179-5394-04-04-PSJ-F-04-A.wav,0.05999318201793358,99,12056,0,120,120,9.3,11.1,9.3,3.2,8.225
EC_0179-5394-04-04-PSJ-F-04-A.wav,1.1355463229992893,99,12056,0,240,240,28.0,19.1,7.4,7.5,15.5
EC_0179-5394-04-04-PSJ-F-04-A.wav,2.15726892100065,98,12056,0,240,240,28.7,8.0,11.7,2.0,12.600000000000001
EC_0179-5394-04-04-PSJ-F-04-A.wav,3.183916970010614,97,12056,0,240,240,2.0,15.4,1.0,0.0,4.6
EC_0179-5394-04-04-PSJ-F-04-A.wav,4.21133879001718,98,12056,0,120,120,1.0,16.3,0.0,1.9,4.8
EC_0179-5394-04-04-PSJ-F-04-A.wav,5.237101383012487,99,12056,0,240,240,2.0,15.5,0.0,1.0,4.625
EC_0179-5394-04-04-PSJ-F-04-A.wav,6.265056286996696,0,12056,0,195,195,2.0,16.3,2.9,0.0,5.3
EC_0179-5395-04-04-PSJ-F-04-A.wav,0.06355910398997366,99,12056,0,120,120,8.7,10.5,8.2,4.8,8.049999999999999
EC_0179-5395-04-04-PSJ-F-04-A.wav,1.1388816079997923,98,12056,0,240,610,7.4,8.4,36.1,8.4,15.075000000000001
EC_0179-5395-04-04-PSJ-F-04-A.wav,2.162437296996359,97,12056,0,120,120,29.7,0.0,11.9,1.9,10.875
EC_0179-5395-04-04-PSJ-F-04-A.wav,3.1896122859907337,87,12056,0,435,435,16.2,3.9,1.0,1.0,5.5249999999999995
EC_0179-5395-04-04-PSJ-F-04-A.wav,4.216439096984686,98,12056,0,0,0,1.0,15.4,1.0,1.0,4.6
EC_0179-5395-04-04-PSJ-F-04-A.wav,5.242677331989398,0,12056,0,240,240,1.0,16.3,1.0,1.0,4.825
EC_0179-5396-04-04-PSJ-F-04-A.wav,0.06115241299266927,99,12056,0,120,120,8.9,9.7,8.5,4.3,7.8500000000000005
EC_0179-5396-04-04-PSJ-F-04-A.wav,1.1326792869949713,99,12056,0,360,360,9.5,4.7,27.1,17.1,14.6
EC_0179-5396-04-04-PSJ-F-04-A.wav,2.15493893699022,98,12056,0,360,360,4.9,4.9,12.7,26.0,12.125
EC_0179-5396-04-04-PSJ-F-04-A.wav,3.1801450829952955,99,12056,0,0,0,2.9,0.0,13.7,0.0,4.1499999999999995
EC_0179-5396-04-04-PSJ-F-04-A.wav,4.206518171995413,97,12056,0,240,2636,2.0,1.0,13.9,1.9,4.699999999999999
EC_0179-5396-04-04-PSJ-F-04-A.wav,5.233562242006883,98,12056,0,120,6114,4.8,1.0,15.2,1.0,5.5
EC_0179-5396-04-04-PSJ-F-04-A.wav,6.259839295002166,0,12056,0,240,2636,2.9,1.0,14.0,0.0,4.475
EC_0179-5397-04-04-PSJ-F-04-A.wav,0.07500532700214535,99,12057,0,120,120,8.7,9.3,8.6,4.5,7.775
EC_0179-5397-04-04-PSJ-F-04-A.wav,1.1499157109938096,98,12056,0,120,3858,10.3,38.0,9.2,4.7,15.55
EC_0179-5397-04-04-PSJ-F-04-A.wav,2.1715043479925953,88,12056,0,240,1814,9.9,21.8,8.9,7.9,12.125
EC_0179-5397-04-04-PSJ-F-04-A.wav,3.1966950689966325,97,12056,0,240,6730,2.9,2.9,1.0,15.5,5.575
EC_0179-5397-04-04-PSJ-F-04-A.wav,4.223186820978299,97,12056,0,120,2562,2.9,0.0,0.0,15.5,4.6
EC_0179-5397-04-04-PSJ-F-04-A.wav,5.249419581989059,88,12056,0,240,722,1.9,1.9,1.0,13.7,4.625
EC_0179-5397-04-04-PSJ-F-04-A.wav,6.275363944005221,0,12056,0,120,3214,2.0,1.0,1.0,14.7,4.675
EC_0179-5398-04-04-PSJ-F-04-A.wav,0.062446499010547996,99,12056,0,120,120,7.9,8.5,8.6,5.8,7.7
EC_0179-5398-04-04-PSJ-F-04-A.wav,1.1391019700095057,98,12056,0,240,240,6.6,8.4,17.9,26.6,14.875
EC_0179-5398-04-04-PSJ-F-04-A.wav,2.1630102210037876,97,12056,0,120,2832,21.6,0.0,18.4,0.0,10.0
EC_0179-5398-04-04-PSJ-F-04-A.wav,3.1894733629887924,98,12056,0,360,360,2.9,1.0,12.9,1.0,4.45
EC_0179-5398-04-04-PSJ-F-04-A.wav,4.216615068988176,99,12056,0,0,0,1.9,1.9,14.7,0.0,4.625
EC_0179-5398-04-04-PSJ-F-04-A.wav,5.244428108009743,97,12056,0,240,240,1.0,5.8,5.9,5.7,4.6
EC_0179-5398-04-04-PSJ-F-04-A.wav,6.270802029001061,0,12056,0,120,120,16.3,1.0,1.0,1.0,4.825
EC_0179-5399-04-04-PSJ-F-04-A.wav,0.06366438898839988,99,12056,0,120,120,7.3,8.2,9.3,5.3,7.525
EC_0179-5399-04-04-PSJ-F-04-A.wav,1.1379394099931233,84,12055,0,120,818,6.6,9.3,37.0,9.3,15.55
EC_0179-5399-04-04-PSJ-F-04-A.wav,2.1641156880068593,97,12059,0,195,195,4.9,33.3,7.8,1.9,11.974999999999998
EC_0179-5399-04-04-PSJ-F-04-A.wav,3.1908936300023925,97,12059,0,360,730,3.9,1.0,5.8,20.6,7.825
EC_0179-5399-04-04-PSJ-F-04-A.wav,4.217470761999721,87,12059,0,0,0,1.9,1.0,1.9,15.5,5.075
EC_0179-5399-04-04-PSJ-F-04-A.wav,5.243178534001345,97,12059,0,360,360,2.0,0.0,1.0,16.5,4.875
EC_0179-5399-04-04-PSJ-F-04-A.wav,6.270599454990588,0,12059,0,0,0,2.9,1.0,0.0,12.7,4.1499999999999995
EC_0179-5400-04-04-PSJ-F-04-A.wav,0.06258519500261173,99,12074,0,120,120,7.3,7.7,8.7,6.9,7.65
EC_0179-5400-04-04-PSJ-F-04-A.wav,1.1356711910048034,99,12074,0,120,120,10.4,5.6,9.3,35.8,15.274999999999999
EC_0179-5400-04-04-PSJ-F-04-A.wav,2.157362807978643,97,12074,0,240,240,3.0,36.6,10.8,1.0,12.850000000000001
EC_0179-5400-04-04-PSJ-F-04-A.wav,3.1834820579970255,97,12074,0,240,240,1.0,12.7,1.0,1.0,3.925
EC_0179-5400-04-04-PSJ-F-04-A.wav,4.208985625999048,86,12074,0,0,0,2.9,12.9,1.0,1.0,4.45
EC_0179-5400-04-04-PSJ-F-04-A.wav,5.237272066005971,98,12074,0,360,360,1.0,15.8,2.9,0.0,4.925
EC_0179-5400-04-04-PSJ-F-04-A.wav,6.263998420996359,0,12074,0,120,120,1.0,16.3,0.0,0.0,4.325
EC_0179-5401-04-04-PSJ-F-04-A.wav,0.07380769299925305,99,12075,0,120,120,6.3,7.9,8.5,7.7,7.6
EC_0179-5401-04-04-PSJ-F-04-A.wav,1.1473107679921668,98,12075,0,240,240,9.5,32.7,8.3,7.5,14.5
EC_0179-5401-04-04-PSJ-F-04-A.wav,2.1698778879945166,97,12075,0,120,120,8.9,18.3,9.8,1.9,9.725
EC_0179-5401-04-04-PSJ-F-04-A.wav,3.196401799999876,87,12075,0,240,504,2.0,14.0,1.0,1.0,4.5
EC_0179-5401-04-04-PSJ-F-04-A.wav,4.22316623601364,98,12075,0,120,882,2.9,15.7,0.0,0.0,4.6499999999999995
EC_0179-5401-04-04-PSJ-F-04-A.wav,5.250211328006117,0,12075,0,240,630,2.9,16.5,0.0,0.0,4.85
EC_0179-5402-04-04-PSJ-F-04-A.wav,0.06329124901094474,99,12074,0,120,120,5.4,14.8,3.9,5.6,7.425000000000001
EC_0179-5402-04-04-PSJ-F-04-A.wav,1.1363309379958082,99,12074,0,240,240,7.6,34.0,7.5,9.3,14.600000000000001
EC_0179-5402-04-04-PSJ-F-04-A.wav,2.1580531159997918,98,12074,0,360,360,17.8,12.7,6.9,7.8,11.299999999999999
EC_0179-5402-04-04-PSJ-F-04-A.wav,3.2896113469905686,87,12074,0,120,726,16.8,1.8,0.0,0.9,4.875
EC_0179-5402-04-04-PSJ-F-04-A.wav,4.315616253996268,97,12074,0,240,582,20.6,1.9,1.9,1.0,6.35
EC_0179-5402-04-04-PSJ-F-04-A.wav,5.342619422997814,98,12074,0,240,318,14.9,1.0,0.0,0.0,3.975
EC_0179-5402-04-04-PSJ-F-04-A.wav,6.368765905004693,0,12074,0,120,818,18.1,0.0,0.0,0.0,4.525
EC_0179-5403-04-04-PSJ-F-04-A.wav,0.06265790300676599,99,12074,0,120,120,10.7,11.6,3.2,4.1,7.399999999999999
EC_0179-5403-04-04-PSJ-F-04-A.wav,1.1362084349966608,98,12074,0,120,120,37.7,5.6,7.5,6.6,14.350000000000001
EC_0179-5403-04-04-PSJ-F-04-A.wav,2.1583664439967833,95,12074,0,240,240,29.4,9.8,2.0,10.0,12.8
EC_0179-5403-04-04-PSJ-F-04-A.wav,3.185248742986005,99,12074,0,240,884,2.0,15.4,0.0,1.0,4.6
EC_0179-5403-04-04-PSJ-F-04-A.wav,4.211742891988251,97,12074,0,120,490,1.0,15.5,1.9,0.0,4.6
EC_0179-5403-04-04-PSJ-F-04-A.wav,5.238419386994792,0,12074,0,366,366,3.8,14.7,1.0,1.0,5.125
EC_0179-5404-04-04-PSJ-F-04-A.wav,0.06349321201560088,99,12075,0,120,120,7.7,9.4,6.5,6.8,7.6000000000000005
EC_0179-5404-04-04-PSJ-F-04-A.wav,1.1368857189954724,98,12075,0,240,4288,6.5,9.3,36.4,9.3,15.375
EC_0179-5404-04-04-PSJ-F-04-A.wav,2.1585660699929576,97,12075,0,360,5198,9.8,22.0,10.8,1.0,10.9
EC_0179-5404-04-04-PSJ-F-04-A.wav,3.1843169780040625,87,12075,0,126,608,18.3,0.0,1.0,1.0,5.075
EC_0179-5404-04-04-PSJ-F-04-A.wav,4.210550665011397,97,12075,0,360,3454,15.8,2.9,2.9,1.9,5.874999999999999
EC_0179-5404-04-04-PSJ-F-04-A.wav,5.238828783010831,97,12075,0,120,120,14.9,1.0,0.0,0.0,3.975
EC_0179-5404-04-04-PSJ-F-04-A.wav,6.265358581003966,0,12075,0,240,240,14.7,1.9,1.0,1.0,4.6499999999999995
EC_0179-5405-04-04-PSJ-F-04-A.wav,0.06561447898275219,99,12075,0,120,120,8.8,9.6,5.7,6.3,7.6
EC_0179-5405-04-04-PSJ-F-04-A.wav,1.1419130959839094,99,12075,0,240,396,10.5,33.0,8.3,9.3,15.274999999999999
EC_0179-5405-04-04-PSJ-F-04-A.wav,2.164116642990848,93,12075,0,360,360,6.7,9.7,11.8,23.0,12.8
EC_0179-5405-04-04-PSJ-F-04-A.wav,3.1918319139804225,99,12075,0,120,120,1.0,12.9,1.9,0.0,3.95
EC_0179-5405-04-04-PSJ-F-04-A.wav,4.21951531097875,97,12075,0,120,120,6.0,7.8,1.0,1.0,3.95
EC_0179-5405-04-04-PSJ-F-04-A.wav,5.247671533987159,98,12075,0,240,240,13.9,1.9,1.9,1.9,4.8999999999999995
EC_0179-5405-04-04-PSJ-F-04-A.wav,6.274174386984669,0,12075,0,120,818,16.7,1.0,1.0,0.0,4.675
EC_0179-5406-04-04-PSJ-F-04-A.wav,0.06337445401004516,99,12075,0,120,120,9.2,9.7,5.7,5.7,7.574999999999999
EC_0179-5406-04-04-PSJ-F-04-A.wav,1.137281804025406,96,12075,0,240,240,29.0,18.9,6.7,5.5,15.025
EC_0179-5406-04-04-PSJ-F-04-A.wav,2.1620323050010484,97,12075,0,0,0,2.0,1.0,30.4,7.8,10.299999999999999
EC_0179-5406-04-04-PSJ-F-04-A.wav,3.189248573005898,97,12075,0,480,480,2.9,20.0,1.0,4.0,6.975
EC_0179-5406-04-04-PSJ-F-04-A.wav,4.215945356001612,85,12075,0,0,0,2.0,13.6,0.0,0.0,3.9
EC_0179-5406-04-04-PSJ-F-04-A.wav,5.242568823014153,0,12075,0,240,240,1.9,16.7,1.9,1.9,5.599999999999999
EC_0179-5407-04-04-PSJ-F-04-A.wav,0.0618356819904875,99,12077,0,120,120,9.1,11.0,5.2,5.6,7.725
EC_0179-5407-04-04-PSJ-F-04-A.wav,1.13658246898558,99,12077,0,360,360,10.3,8.5,34.0,6.6,14.85
EC_0179-5407-04-04-PSJ-F-04-A.wav,2.1591007210081443,88,12077,0,240,884,9.6,1.9,30.4,14.4,14.075
EC_0179-5407-04-04-PSJ-F-04-A.wav,3.1857129230047576,97,12077,0,120,120,1.0,0.0,0.0,17.0,4.5
EC_0179-5407-04-04-PSJ-F-04-A.wav,4.212620981008513,0,12077,0,240,240,1.9,0.0,1.0,15.0,4.475
EC_0179-5408-04-04-PSJ-F-04-A.wav,0.0630118100089021,99,12076,0,120,1282,10.7,9.2,6.2,5.3,7.85
EC_0179-5408-04-04-PSJ-F-04-A.wav,1.1366619290201925,99,12076,0,120,3722,38.9,8.5,3.8,8.3,14.875
EC_0179-5408-04-04-PSJ-F-04-A.wav,2.158956136001507,97,12076,0,480,3358,4.0,25.2,19.4,2.0,12.649999999999999
EC_0179-5408-04-04-PSJ-F-04-A.wav,3.1856224210059736,99,12076,0,0,0,1.0,1.0,13.6,0.0,3.9
EC_0179-5408-04-04-PSJ-F-04-A.wav,4.211740836006356,97,12076,0,195,3289,0.0,2.9,14.7,1.9,4.874999999999999
EC_0179-5408-04-04-PSJ-F-04-A.wav,5.239380037994124,98,12076,0,360,880,3.8,1.0,15.4,0.0,5.05
EC_0179-5408-04-04-PSJ-F-04-A.wav,6.265514644997893,0,12076,0,120,3352,2.0,3.8,15.5,2.0,5.825
EC_0179-5409-04-04-PSJ-F-04-A.wav,0.06284552899887785,99,12090,0,120,120,0.0,0.0,0.0,0.0,0.0
EC_0179-5409-04-04-PSJ-F-04-A.wav,1.1359202559979167,99,12090,0,0,0,10.3,5.6,7.5,37.0,15.1
EC_0179-5409-04-04-PSJ-F-04-A.wav,2.1578416749835014,99,12090,0,315,323,35.0,2.9,7.9,5.0,12.7
EC_0179-5409-04-04-PSJ-F-04-A.wav,3.187224363005953,97,12090,0,360,3412,14.9,3.9,1.0,0.0,4.95
EC_0179-5409-04-04-PSJ-F-04-A.wav,4.213382652000291,97,12090,0,0,566,13.0,0.0,1.0,1.0,3.75
EC_0179-5409-04-04-PSJ-F-04-A.wav,5.2397141979890876,0,12090,0,480,1224,15.7,3.9,1.0,1.0,5.3999999999999995
EC_0179-5410-04-04-PSJ-F-04-A.wav,0.2689735050080344,99,12091,0,120,120,10.0,8.3,8.3,5.7,8.075000000000001
EC_0179-5410-04-04-PSJ-F-04-A.wav,1.2692088799958583,98,12092,0,240,240,6.0,19.8,8.0,8.0,10.45
EC_0179-5410-04-04-PSJ-F-04-A.wav,2.269398075994104,99,12092,0,360,360,1.0,24.5,2.0,19.4,11.725
EC_0179-5410-04-04-PSJ-F-04-A.wav,3.2695864730048925,97,12092,0,120,120,1.0,1.0,0.0,13.3,3.825
EC_0179-5410-04-04-PSJ-F-04-A.wav,4.269756340014283,98,12092,0,240,240,2.0,1.0,2.0,15.2,5.05
EC_0179-5410-04-04-PSJ-F-04-A.wav,5.2698905570141505,0,12092,0,240,240,5.0,2.0,1.0,14.9,5.725
EC_0179-5411-04-04-PSJ-F-04-A.wav,0.061799711984349415,99,12091,0,120,120,0.0,0.0,0.0,0.0,0.0
EC_0179-5411-04-04-PSJ-F-04-A.wav,1.1358107139822096,98,12091,0,240,240,10.2,5.7,36.2,7.5,14.9
EC_0179-5411-04-04-PSJ-F-04-A.wav,2.1580666459922213,97,12091,0,240,240,2.0,24.8,2.0,18.6,11.850000000000001
EC_0179-5411-04-04-PSJ-F-04-A.wav,3.1855417740007397,99,12091,0,240,240,1.0,2.9,1.0,12.7,4.4
EC_0179-5411-04-04-PSJ-F-04-A.wav,4.2129131839901675,97,12091,0,240,240,1.0,2.9,3.8,13.9,5.4
EC_0179-5411-04-04-PSJ-F-04-A.wav,5.2388143700081855,98,12091,0,240,240,3.8,0.0,1.0,15.4,5.05
EC_0179-5411-04-04-PSJ-F-04-A.wav,6.264883853000356,0,12091,0,120,120,3.8,0.0,1.0,14.7,4.875
EC_0179-5412-04-04-PSJ-F-04-A.wav,0.061373544012894854,99,12091,0,120,120,8.3,6.8,7.1,9.2,7.8500000000000005
EC_0179-5412-04-04-PSJ-F-04-A.wav,1.1354864400054794,98,12091,0,120,120,22.6,21.7,6.5,7.5,14.575
EC_0179-5412-04-04-PSJ-F-04-A.wav,2.157990673003951,97,12091,0,360,360,3.0,24.5,2.0,18.0,11.875
EC_0179-5412-04-04-PSJ-F-04-A.wav,3.185112756997114,88,12091,0,120,120,1.0,1.0,0.0,14.6,4.15
EC_0179-5412-04-04-PSJ-F-04-A.wav,4.211356169020291,0,12091,0,240,610,2.0,2.0,1.9,12.9,4.7
EC_0179-5413-04-04-PSJ-F-04-A.wav,0.06332152299000882,99,12092,0,120,120,6.0,7.5,5.6,12.9,8.0
EC_0179-5413-04-04-PSJ-F-04-A.wav,1.1351357960083988,98,12092,0,120,120,11.9,5.6,35.8,7.4,15.174999999999999
EC_0179-5413-04-04-PSJ-F-04-A.wav,2.157848008995643,98,12092,0,240,240,2.9,28.8,1.9,17.8,12.850000000000001
EC_0179-5413-04-04-PSJ-F-04-A.wav,3.1845967280096374,89,12092,0,360,360,2.0,0.0,1.0,12.9,3.975
EC_0179-5413-04-04-PSJ-F-04-A.wav,4.211620182992192,97,12092,0,0,0,2.0,1.0,0.0,12.9,3.975
EC_0179-5413-04-04-PSJ-F-04-A.wav,5.2369209509924985,0,12092,0,480,480,1.0,1.9,0.0,14.6,4.375
EC_0179-5414-04-04-PSJ-F-04-A.wav,0.06395883701043203,99,12093,0,120,120,5.6,8.3,5.9,12.5,8.075
EC_0179-5414-04-04-PSJ-F-04-A.wav,1.1379579660133459,95,12093,0,360,1058,10.4,8.3,36.4,6.5,15.4
EC_0179-5414-04-04-PSJ-F-04-A.wav,2.1631690009962767,99,12093,0,0,0,3.9,30.0,1.9,7.8,10.899999999999999
EC_0179-5414-04-04-PSJ-F-04-A.wav,3.1905428419995587,97,12093,0,360,360,2.0,24.3,3.0,1.9,7.8
EC_0179-5414-04-04-PSJ-F-04-A.wav,4.219103372015525,98,12093,0,360,1230,3.0,16.3,0.0,0.0,4.825
EC_0179-5414-04-04-PSJ-F-04-A.wav,5.244691196014173,98,12093,0,120,1154,2.0,17.1,0.0,0.0,4.775
EC_0179-5414-04-04-PSJ-F-04-A.wav,6.27236703800736,97,12093,0,240,318,3.9,15.7,1.0,1.0,5.3999999999999995
EC_0179-5414-04-04-PSJ-F-04-A.wav,7.300458358018659,0,12093,0,120,120,2.9,13.7,1.0,0.0,4.3999999999999995
EC_0179-5415-04-04-PSJ-F-04-A.wav,0.0622921860194765,99,12093,0,120,120,5.1,12.1,7.0,7.8,8.0
EC_0179-5415-04-04-PSJ-F-04-A.wav,1.1363943600154016,34,12093,0,240,4634,8.7,34.3,6.6,8.3,14.475000000000001
EC_0179-5415-04-04-PSJ-F-04-A.wav,2.162768786016386,86,12093,0,360,3238,7.8,32.4,9.8,1.0,12.75
EC_0179-5415-04-04-PSJ-F-04-A.wav,3.1893757700163405,99,12093,0,120,120,17.8,1.9,0.0,0.0,4.925
EC_0179-5415-04-04-PSJ-F-04-A.wav,4.21680772601394,97,12093,0,120,3214,14.9,0.0,3.8,0.0,4.675
EC_0179-5415-04-04-PSJ-F-04-A.wav,5.243002014001831,98,12093,0,240,240,1.0,1.9,13.0,0.0,3.975
EC_0179-5415-04-04-PSJ-F-04-A.wav,6.273729605018161,0,12093,0,120,2832,2.9,1.0,14.7,0.0,4.6499999999999995
